"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         159,      -5.223922593,      -5.413503814,       -5.84437335,      -5.500457601,      -5.310022408,      -12.53968681
          0,           0,         160,      -5.226997873,       -5.41213956,      -5.845268979,      -5.501936715,       -5.31474332,      -12.53900737
          0,           0,         161,      -5.230106193,      -5.409615805,      -5.845649184,      -5.503675464,      -5.319816148,      -12.53583993
          0,           0,         162,      -5.231493203,      -5.406476328,      -5.844311224,       -5.50365163,      -5.323279157,      -12.53205282
          0,           0,         163,       -5.22944818,      -5.403480628,      -5.840780088,      -5.500460104,      -5.322366068,      -12.52592023
          0,           0,         164,      -5.223222881,      -5.402108011,      -5.836188755,      -5.495196887,      -5.314680389,      -12.51822883
          0,           0,         165,      -5.215746779,      -5.402868417,      -5.832670744,      -5.490225333,      -5.304296181,      -12.51414137
          0,           0,         166,      -5.210929084,      -5.404759699,      -5.830604935,      -5.486435949,      -5.297726979,      -12.51324668
          0,           0,         167,      -5.209468373,      -5.405622196,      -5.829093436,      -5.483989447,      -5.295944144,      -12.51311016
          0,           0,         168,       -5.21054476,      -5.404280123,      -5.828087829,      -5.483226705,      -5.297469009,      -12.51218667
          0,           0,         169,       -5.21322346,      -5.401538156,      -5.827699183,      -5.484172229,      -5.301320197,      -12.51062131
          0,           0,         170,      -5.216451801,      -5.397873236,      -5.827260769,      -5.485742876,      -5.306900625,      -12.50975186
          0,           0,         171,      -5.217362073,      -5.393848074,      -5.824998388,      -5.485064022,      -5.310194562,      -12.50476948
          0,           0,         172,      -5.212403704,      -5.390698883,       -5.81964105,      -5.480484097,      -5.304356532,       -12.4949151
          0,           0,         173,      -5.204267517,      -5.389527592,      -5.814110012,      -5.474642659,      -5.292908589,      -12.48936371
          0,           0,         174,      -5.198426368,      -5.390118777,      -5.810992316,       -5.47005991,      -5.285214495,      -12.48923202
          0,           0,         175,      -5.195219377,      -5.390428931,      -5.808734755,      -5.466384363,      -5.281716555,      -12.48832779
          0,           0,         176,       -5.19281934,      -5.388632145,      -5.805516506,       -5.46274391,      -5.278846948,       -12.4849136
          0,           0,         177,      -5.191328773,      -5.384874728,      -5.801835493,      -5.459487359,       -5.27662754,        -12.481579
          0,           0,         178,      -5.191953715,      -5.379919218,      -5.799173794,      -5.457646175,      -5.277679759,      -12.48110146
          0,           0,         179,       -5.19445452,      -5.373945536,       -5.79773159,      -5.456974404,      -5.282643742,      -12.48085446
          0,           0,         180,      -5.193983983,      -5.367279839,      -5.794541128,      -5.454312828,      -5.283845585,      -12.47428297
          0,           0,         181,      -5.186767492,      -5.360598298,      -5.787438892,      -5.447604505,      -5.273993737,      -12.46292042
          0,           0,         182,       -5.17722804,      -5.354689582,      -5.779275081,      -5.438668667,      -5.260107612,      -12.45730226
          0,           0,         183,      -5.170539525,      -5.349121848,      -5.773143412,      -5.430148263,      -5.251057371,       -12.4566416
          0,           0,         184,      -5.165655447,      -5.342059715,      -5.767795076,      -5.422118889,      -5.244877895,      -12.45450994
          0,           0,         185,      -5.159861604,       -5.33222354,      -5.760687285,       -5.41319953,      -5.236677818,      -12.44861794
          0,           0,         186,      -5.153084706,      -5.319749962,      -5.751263248,        -5.4027663,      -5.226180599,      -12.44228861
          0,           0,         187,      -5.147203076,      -5.305253186,      -5.740993556,      -5.391432609,      -5.216766629,      -12.43873942
          0,           0,         188,      -5.142979676,      -5.289049396,      -5.731112769,      -5.379808597,      -5.210181101,      -12.43627028
          0,           0,         189,      -5.137142086,      -5.271261261,      -5.720189378,        -5.3668662,      -5.201743149,      -12.43005875
          0,           0,         190,      -5.126004834,        -5.2520538,      -5.705776496,      -5.351148811,      -5.185746455,      -12.41856169
          0,           0,         191,      -5.111085289,      -5.231822297,      -5.688080065,       -5.33271037,      -5.164498145,      -12.40826975
          0,           0,         192,      -5.096359041,      -5.210831552,      -5.669311414,       -5.31278323,       -5.14416889,      -12.40151851
          0,           0,         193,      -5.082488286,      -5.188690054,      -5.650290059,      -5.292276074,      -5.125734088,      -12.39539013
          0,           0,         194,      -5.067750452,      -5.165061393,      -5.630175872,      -5.271268165,      -5.106705701,      -12.38648861
          0,           0,         195,      -5.051020289,      -5.140099517,      -5.608172352,      -5.249483997,      -5.085595605,      -12.37520788
          0,           0,         196,      -5.032880608,      -5.114323725,      -5.584500443,      -5.226846982,      -5.063442723,      -12.36389335
          0,           0,         197,      -5.014431049,      -5.088227655,      -5.560006759,      -5.203577106,      -5.041982967,      -12.35351363
          0,           0,         198,      -4.995519428,      -5.062136901,      -5.535320647,      -5.179906983,      -5.021242977,       -12.3422779
          0,           0,         199,      -4.974665029,      -5.036189556,      -5.510135416,      -5.155795427,      -4.999416534,      -12.32818339
          0,           0,         200,       -4.95130421,      -5.010445794,      -5.484103188,      -5.131317513,      -4.975648085,      -12.33592444
          0,           0,         201,      -4.950363603,      -5.009707003,      -5.483364325,      -5.130538076,      -4.974842514,      -12.33493149
          0,           0,         202,      -4.949241276,      -5.008821759,      -5.482475859,      -5.129605935,      -4.973881248,      -12.33374274
          0,           0,         203,       -4.94790417,      -5.007761255,      -5.481407107,      -5.128492072,      -4.972736053,      -12.33232193
          0,           0,         204,      -4.946314102,      -5.006490997,      -5.480121134,       -5.12716203,      -4.971374451,      -12.33062785
          0,           0,         205,      -4.944427537,      -5.004969614,      -5.478572935,      -5.125575321,      -4.969759691,      -12.32861536
          0,           0,         206,      -4.942195684,      -5.003147651,       -5.47670828,      -5.123684171,      -4.967851005,       -12.3262363
          0,           0,         207,      -4.939565557,      -5.000965732,      -5.474461687,      -5.121433252,      -4.965605056,      -12.32344232
          0,           0,         208,      -4.936480059,      -4.998352361,      -5.471753923,      -5.118757091,      -4.962976496,      -12.32018757
          0,           0,         209,      -4.932879288,      -4.995221115,      -5.468488374,       -5.11557842,      -4.959920065,      -12.31643563
          0,           0,         210,      -4.928699983,      -4.991466678,      -5.464548226,      -5.111804515,      -4.956389659,      -12.31216097
          0,           0,         211,      -4.923871706,      -4.986960074,      -5.459791205,      -5.107324208,      -4.952333778,      -12.30734057
          0,           0,         212,      -4.918301613,      -4.981541227,      -5.454042806,       -5.10200047,      -4.947680644,      -12.30194232
          0,           0,         213,       -4.91184505,      -4.975008838,      -5.447089579,      -5.095658495,      -4.942308998,      -12.29588123
          0,           0,         214,      -4.904252049,      -4.967105445,      -5.438669686,      -5.088065413,      -4.935995357,      -12.28891355
          0,           0,         215,      -4.895096314,      -4.957496544,      -5.428460832,        -5.0789071,      -4.928341646,      -12.28051165
          0,           0,         216,      -4.883710327,      -4.945748918,      -5.416067107,      -5.067762251,      -4.918705287,      -12.26974443
          0,           0,         217,      -4.869188782,      -4.931324784,      -5.401003215,      -5.054076882,      -4.906208978,      -12.25550293
          0,           0,         218,      -4.850577317,      -4.913627498,      -5.382695688,      -5.037163115,       -4.88997281,      -12.23710201
          0,           0,         219,       -4.82726954,      -4.892150513,      -5.360547189,      -5.016283424,      -4.869625201,      -12.21734452
          0,           0,         220,      -4.800721333,      -4.868347539,      -5.335843469,      -4.992526433,      -4.846931511,      -12.20041756
          0,           0,         221,        -4.7742945,      -4.845635122,       -5.31199265,      -4.969287654,      -4.825133435,      -12.18305568
          0,           0,         222,      -4.748341072,      -4.824156892,      -5.289089316,      -4.947079479,      -4.804397125,      -12.16515032
          0,           0,         223,      -4.723130333,      -4.803933259,       -5.26724805,      -4.926227032,      -4.784887758,      -12.14657876
          0,           0,         224,      -4.698846924,      -4.784959429,      -5.246532929,      -4.906811994,       -4.76680854,      -12.12763578
          0,           0,         225,      -4.675571452,      -4.767223021,      -5.226953182,      -4.888725203,      -4.750341058,      -12.10885631
          0,           0,         226,      -4.653288326,        -4.7507282,      -5.208526969,       -4.87179183,      -4.735580226,      -12.09015718
          0,           0,         227,      -4.631683979,      -4.735435984,      -5.191200908,       -4.85581555,      -4.722118392,      -12.07119481
          0,           0,         228,      -4.610399001,      -4.721226789,      -5.174897739,      -4.840648539,      -4.709295203,      -12.05177613
          0,           0,         229,      -4.589342854,      -4.707951024,      -5.159585892,      -4.826212943,      -4.696741085,      -12.03206709
          0,           0,         230,      -4.568674485,      -4.695480899,      -5.145270986,      -4.812477258,      -4.684510105,      -12.01266349
          0,           0,         231,      -4.548647218,      -4.683725881,      -5.131963373,      -4.799424205,      -4.672909297,      -12.05947701
          0,           0,         232,      -4.547938012,      -4.683396743,      -5.131739382,      -4.799031403,       -4.67256684,      -12.05800233
          0,           0,         233,      -4.547096242,       -4.68300761,      -5.131466106,      -4.798565087,      -4.672164794,      -12.05624338
          0,           0,         234,      -4.546099337,      -4.682548867,      -5.131131715,       -4.79801278,      -4.671695062,      -12.05414853
          0,           0,         235,      -4.544921666,      -4.682009883,      -5.130721153,      -4.797360187,      -4.671149264,      -12.05165828
          0,           0,         236,      -4.543534507,      -4.681379087,      -5.130215329,      -4.796591164,        -4.6705193,      -12.04870475
          0,           0,         237,      -4.541906205,      -4.680644177,      -5.129589873,       -4.79568776,      -4.669798113,      -12.04521172
