x,y,z,stream_coord,density,shock_sensor,shock_sensor_raw,radius_surface,azimuth_radians,shell_layer,ray_index,line_index,line_mode_code,prediction_error
-1.7824417382478714,-0.3535475526194983,0.6614409482612663,-1.7824417382478714,2.3253133296966553,2.6021606082335786,7.356975759994411,0.75,2.061670178918302,3,21,8,2,0.0
-1.7824417382478714,-0.41667767476470147,0.6236022092269091,-1.7824417382478714,2.271449565887451,2.7818802896953194,7.651575568742535,0.75,2.1598449493429825,3,22,8,2,0.0
-1.7824417382478714,-0.47579496312273406,0.5797578400220529,-1.7824417382478714,2.219710111618042,2.908847834878382,7.528441645690343,0.75,2.2580197197676637,3,23,8,2,0.0
-1.6074417382478703,-0.5303300858899106,0.5303300858899107,-1.6074417382478703,3.8346548080444336,3.3466228297581044,5.025238216854756,0.75,2.356194490192345,3,24,8,2,0.0
-1.7824417382478714,-0.5797578400220528,0.4757949631227341,-1.7824417382478714,2.2367420196533203,3.115133782027013,8.913446926923836,0.75,2.454369260617026,3,25,8,2,0.0
-1.7824417382478714,-0.623602209226909,0.41667767476470163,-1.7824417382478714,2.3140511512756348,3.317680742243911,10.057084052170405,0.75,2.552544031041707,3,26,8,2,0.0
-1.7824417382478714,-0.6614409482612662,0.3535475526194984,-1.7824417382478714,2.230971336364746,3.3687751588620563,9.79068950720767,0.75,2.650718801466388,3,27,8,2,0.0
-1.7824417382478714,-0.692909649383465,0.28701257427381743,-1.7824417382478714,2.229702949523926,2.8344288747833835,7.988573917818215,0.75,2.748893571891069,3,28,8,2,0.0
-1.7824417382478714,-0.7177052517991567,0.2177135079408468,-1.7824417382478714,2.1486167907714844,2.7796297361515583,8.306801166850384,0.75,2.84706834231575,3,29,8,2,0.0
-1.7824417382478714,-0.7355889603024228,0.14631774151209645,-1.7824417382478714,2.0268940925598145,3.4544400348831674,10.124765846088202,0.75,2.945243112740431,3,30,8,2,0.0
-1.7824417382478714,-0.7463885450041476,0.07351285524717062,-1.7824417382478714,1.9530390501022339,3.59329677963797,10.828550680896566,0.75,3.043417883165112,3,31,8,2,0.0
-1.7824417382478714,-0.75,9.184850993605148e-17,-1.7824417382478714,1.9488525390625,3.4221670509447435,10.688427561805135,0.75,3.141592653589793,3,32,8,2,0.0
-6.351459871971687,-1.2195210931725562,-0.24257782771238173,-6.351459871971687,1.0000005960464478,3.1500209177744836e-06,3.022574851527261e-06,0.75,3.3379421944391554,3,34,10,2,0.5
