"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         205,      -3.669115021,      -3.710273995,      -4.082453979,      -4.083379156,      -3.484474588,      -10.77399598
          0,           0,         206,      -3.662118132,      -3.709361184,      -4.071252348,      -4.071942258,      -3.476508729,      -10.77047848
          0,           0,         207,      -3.655278058,      -3.709220675,      -4.060388806,      -4.060822713,       -3.46910885,      -10.76694075
          0,           0,         208,      -3.648441962,       -3.70962465,      -4.050002356,      -4.050152223,      -3.462081587,      -10.76337742
          0,           0,         209,       -3.64153325,      -3.710466856,       -4.04017798,      -4.040013518,      -3.455296115,      -10.75975216
          0,           0,         210,      -3.634544227,      -3.711757187,       -4.03092408,      -4.030440112,      -3.448700694,      -10.75604993
          0,           0,         211,      -3.627519249,      -3.713501463,       -4.02221018,      -4.021426738,      -3.442267778,      -10.75220234
          0,           0,         212,      -3.620522608,      -3.715717621,      -4.013977546,      -4.012932843,      -3.435971276,      -10.74822426
          0,           0,         213,      -3.613634802,      -3.718386551,      -4.006156502,      -4.004931121,      -3.429797058,      -10.74413874
          0,           0,         214,       -3.60697064,      -3.721475001,      -3.998751731,      -3.997439213,      -3.423808336,      -10.74003241
          0,           0,         215,      -3.600679398,      -3.724992543,      -3.991805673,      -3.990541312,      -3.418156073,      -10.73595652
          0,           0,         216,      -3.594875707,      -3.728982902,      -3.985408036,      -3.984274533,      -3.412975635,      -10.73200491
          0,           0,         217,      -3.589597056,      -3.733420619,      -3.979607085,      -3.978641085,      -3.408279186,      -10.72815576
          0,           0,         218,      -3.584823364,      -3.738237229,      -3.974341753,      -3.973640086,      -3.403984858,      -10.72436717
          0,           0,         219,      -3.580600361,      -3.743275919,      -3.969603037,      -3.969304602,      -3.400118295,      -10.72081592
          0,           0,         220,      -3.576973564,      -3.748379607,      -3.965421448,       -3.96563925,       -3.39678168,      -10.71765969
          0,           0,         221,      -3.573898011,      -3.753392093,      -3.961898524,      -3.962622801,       -3.39390141,      -10.71484814
          0,           0,         222,      -3.571342627,      -3.758150092,      -3.959076445,      -3.960174248,      -3.391369157,      -10.71227328
          0,           0,         223,      -3.569345024,      -3.762495356,      -3.956892004,      -3.958203459,      -3.389241388,      -10.71014901
          0,           0,         224,      -3.568034354,      -3.766394119,      -3.955254509,       -3.95665992,      -3.387766462,      -10.70874574
          0,           0,         225,      -3.567441086,      -3.769959685,      -3.954041186,      -3.955530029,      -3.387088418,      -10.70790893
          0,           0,         226,      -3.567383308,      -3.773160586,      -3.953146194,      -3.954806815,       -3.38697057,      -10.70732311
          0,           0,         227,      -3.567642149,      -3.775694911,       -3.95248608,      -3.954413022,      -3.387003599,      -10.70688471
          0,           0,         228,      -3.568109337,      -3.777383497,      -3.952040255,      -3.954268282,      -3.386982347,      -10.70661336
          0,           0,         229,      -3.568841768,      -3.778322449,      -3.951824014,      -3.954368166,      -3.387057439,      -10.70678672
          0,           0,         230,        -3.5699126,      -3.778642186,      -3.951858124,      -3.954667908,      -3.387395458,      -10.70739186
          0,           0,         231,      -3.571336585,      -3.778525857,      -3.952117204,      -3.955148282,      -3.388069088,      -10.70832075
          0,           0,         232,      -3.573075623,      -3.778168698,      -3.952564548,      -3.955790803,      -3.389042906,      -10.70957631
