"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         150,      -4.805670602,      -5.068940591,      -5.446763378,      -5.446521744,       -4.99860969,      -6.706801311
          0,           0,         151,        -4.8056847,      -5.068931326,      -5.446769736,       -5.44652809,      -4.998626182,      -6.707775059
          0,           0,         152,      -4.805698804,      -5.068922061,      -5.446776098,      -5.446534438,      -4.998642679,      -6.713792315
          0,           0,         153,      -4.805712914,      -5.068912797,      -5.446782463,      -5.446540791,      -4.998659181,       -6.71277594
          0,           0,         154,       -4.80572703,      -5.068903535,      -5.446788832,      -5.446547147,      -4.998675689,      -6.720917333
          0,           0,         155,      -4.805741152,      -5.068894273,      -5.446795205,      -5.446553507,      -4.998692202,      -6.715173919
          0,           0,         156,      -4.805755279,      -5.068885011,      -5.446801581,       -5.44655987,      -4.998708721,      -6.725361087
          0,           0,         157,      -4.805769414,      -5.068875752,      -5.446807961,      -5.446566238,      -4.998725245,      -6.718590201
          0,           0,         158,      -4.805783554,      -5.068866492,      -5.446814345,      -5.446572609,      -4.998741774,      -6.731043735
          0,           0,         159,      -4.805797701,      -5.068857237,      -5.446820733,      -5.446578983,      -4.998758309,       -6.72607048
          0,           0,         160,      -4.805811852,      -5.068847979,      -5.446827124,      -5.446585362,       -4.99877485,      -6.737475444
          0,           0,         161,      -4.805826011,      -5.068838724,      -5.446833519,      -5.446591744,      -4.998791396,      -6.730284862
          0,           0,         162,      -4.805840175,      -5.068829468,      -5.446839917,       -5.44659813,      -4.998807947,      -6.742069269
          0,           0,         163,      -4.805854346,      -5.068820216,      -5.446846319,      -5.446604519,      -4.998824503,      -6.734485674
          0,           0,         164,      -4.805868522,      -5.068810962,      -5.446852725,      -5.446610912,      -4.998841065,       -6.74733213
          0,           0,         165,      -4.805882705,      -5.068801711,      -5.446859134,      -5.446617309,      -4.998857633,      -6.731193968
          0,           0,         166,      -4.805896894,       -5.06879246,      -5.446865547,      -5.446623709,      -4.998874206,      -6.749275349
          0,           0,         167,      -4.805911089,       -5.06878321,      -5.446871964,      -5.446630114,      -4.998890784,      -6.706881041
          0,           0,         168,      -4.805925289,      -5.068773962,      -5.446878385,      -5.446636522,      -4.998907368,      -6.752288679
          0,           0,         169,      -4.805939497,      -5.068764715,      -5.446884809,      -5.446642933,      -4.998923957,      -6.733313967
          0,           0,         170,      -4.805953709,      -5.068755468,      -5.446891238,      -5.446649349,      -4.998940552,      -6.764170243
          0,           0,         171,      -4.805967929,      -5.068746223,      -5.446897669,      -5.446655767,      -4.998957152,      -6.599123514
          0,           0,         172,      -4.805982154,      -5.068736978,      -5.446904104,      -5.446662189,      -4.998973757,      -6.760994138
          0,           0,         173,      -4.805996385,      -5.068727735,      -5.446910542,      -5.446668614,      -4.998990368,      -6.757765934
          0,           0,         174,      -4.806010622,      -5.068718492,      -5.446916985,      -5.446675044,      -4.999006984,      -6.768190187
          0,           0,         175,      -4.806024865,      -5.068709251,      -5.446923432,      -5.446681478,      -4.999023606,       -6.76425615
