"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         124,       -4.96640774,      -5.091440635,      -5.464810545,      -5.122184301,       -4.75712088,      -12.01237174
          0,           0,         125,      -4.955866862,      -5.081305055,      -5.456789908,      -5.114552878,      -4.746511942,      -12.00305412
          0,           0,         126,       -4.94603884,      -5.071887684,      -5.448797033,      -5.107397198,      -4.736755285,      -11.99384107
          0,           0,         127,      -4.936670093,      -5.063186729,      -5.440874805,      -5.100498957,       -4.72752043,       -11.9847654
          0,           0,         128,      -4.927604735,      -5.055187858,       -5.43306526,      -5.093702341,      -4.718606846,      -11.97589448
          0,           0,         129,       -4.91874588,      -5.047827771,      -5.425377901,      -5.086926395,       -4.70988721,      -11.96725883
          0,           0,         130,      -4.910045867,      -5.040981304,      -5.417805446,      -5.080174686,      -4.701284142,      -11.95894465
          0,           0,         131,      -4.901544136,      -5.034521102,      -5.410321168,      -5.073526762,      -4.692848606,      -11.95101166
          0,           0,         132,      -4.893287984,      -5.028342967,      -5.402894681,      -5.067043714,      -4.684643832,      -11.94342218
          0,           0,         133,       -4.88530265,       -5.02236752,       -5.39551433,       -5.06076845,      -4.676697234,      -11.93612326
          0,           0,         134,      -4.877602038,      -5.016557247,      -5.388181446,      -5.054734827,      -4.669037126,      -11.92902339
          0,           0,         135,      -4.870162934,      -5.010892378,      -5.380895927,      -5.048953275,      -4.661641494,      -11.92204964
          0,           0,         136,      -4.862925688,      -5.005352073,      -5.373642805,      -5.043412107,      -4.654433295,      -11.91519787
          0,           0,         137,      -4.855869168,      -4.999930173,      -5.366440477,      -5.038119238,      -4.647389129,      -11.90848356
          0,           0,         138,      -4.848989601,      -4.994618276,      -5.359309732,      -5.033071523,      -4.640507428,      -11.90191036
          0,           0,         139,      -4.842292349,      -4.989430866,      -5.352279468,      -5.028264507,        -4.6338116,      -11.89547526
          0,           0,         140,      -4.835752125,       -4.98435856,      -5.345355841,      -5.023660993,      -4.627291704,      -11.88915212
          0,           0,         141,      -4.829352265,      -4.979380444,      -5.338551894,      -5.019226053,      -4.620932346,      -11.88292982
